train_losses,valid_losses,mean_ap
1.6505542917297027,0.7113626241485278,0.12154010848509995
1.2714135136144409,0.5017943267822266,0.16104651330006015
1.1381422989877221,0.749248489116629,0.1787332735947699
1.0503180075287302,0.6432246358642976,0.18418016852658564
1.0033096252942477,0.5409953039884567,0.17448158946316134
0.944005667414584,0.5392394731392463,0.21106852659405392
0.8756832172854802,0.46027246165275576,0.22517744697276368
0.8384115676934272,0.3631776953662435,0.22173934336691348
0.7830149149175258,0.3941577460045616,0.22202683237675
0.7346606129834736,0.44541302339235944,0.22378600646183947
0.6987202023103545,0.4154083760480086,0.2394342625225113
0.6628252546626503,0.5029434000278513,0.24817735246531594
0.6077122969104829,0.48019945232073463,0.2338780461830738
0.5675913799568094,0.5007195697724819,0.24455199765608338
0.5441523713508576,0.4518705339754621,0.2516378072726178
0.5039863812202254,0.5037919174109896,0.26916642258817375
0.4732808927808268,0.43429599040498335,0.2627076787070242
0.4399653797312482,0.47133881904681524,0.2636922008093713
0.412911794536459,0.46482148531327644,0.27787224143116274
0.3854462957897697,0.45096566108365854,0.2742986075224296
0.3644250489119467,0.46749610954274734,0.28150484122009795
0.3463834033918078,0.4859416485081116,0.2710263218256436
0.33166944854544517,0.462794668721656,0.290417333785341
0.3188882705008161,0.5975900032346447,0.27572436031343867
0.3147018485926597,0.4827888566106558,0.28480566561324266
0.29816674915715996,0.5236414378508926,0.2858396085578866
0.29881130996903277,0.5146306278444827,0.29272349820689797
0.2848506102539059,0.4937351283058524,0.2894958073818354
0.27814095665265326,0.5041173373733958,0.2924615132049578
0.2627504571622553,0.5137809926693638,0.2896785981350174
